bar_code, sifra, cijena
3858881440746,50000765,CETKA ZA WC OO NIVETA=11.99
8711295862960,50011740,CETKA ZA WC S DRZACEM STIMAC=33.99
3858884222134,50010038,CETKA ZA WC SORT 816-607 NOVOR=31.90
9821773290112,50010003,CETKA ZA WC STIMAC=9.99
8711295929922,50009998,CETKA ZA WC STIMAC=18.90
3858881447189,50011489,CETKA ZA WC UNICOLOR WC/U NIVETA=17.99
5902062070883,60006498,CETKA ZICANA GRT ZA BUSILICU 3/1=13.80
9821624591023,50011449,CETKE 2/1 + CESALJ STIMAC=13.49
3850223050569,50001784,CETKICA I CESALJ 21-407000 EUROM=12.56
8717644308356,30004825,CETKICA SIGNAL STYLE TECH PROMO P=23.59
3858881440463,60000619,CETKICA ZA BRIJANJE ART 5 NIVETA=21.90
3858881440432,60000621,CETKICA ZA BRIJANJE ART 7 NIVETA=23.90
9821721901152,50012604,CETKICA ZA NOKTE 2/1 115 ?TIMAC=16.29
9821718110048,50012417,CETKICA ZA NOKTE 2/1 STIMAC=10.90
9821718110048,50012417,CETKICA ZA NOKTE 2/1 STIMAC=16.29
9821745541082,50011454,CETKICA ZA NOKTE 2/1 STIMAC=6.99
8718114198903,30005632,CETKICA ZA ZUB. SIGNAL WHITE SYST=23.59
8413300264270,30005794,CETKICA ZA ZUB.SIGNAL CLASSIC FRE=7.99
3856007902901,30005276,CETKICA ZA ZUBE 2XPLID.HERB.75ML+=22.20
3014260801847,30005530,CETKICA ZA ZUBE 3 EFFECT DELICATE=12.28
3014260842246,30005531,CETKICA ZA ZUBE 3 EFFECT MAXI CLE=13.08
5900273150127,30005256,CETKICA ZA ZUBE 360 MEDIUM 1+1 GR=28.91
3014260001179,30005745,CETKICA ZA ZUBE 3EFFECT NATURALS=12.28
5900273112743,30000742,CETKICA ZA ZUBE ACTIVE ANGLE=20.28
5999518577652,30004808,CETKICA ZA ZUBE AQ-3 WAY HEAD-MED=31.92
5999518577751,30000607,CETKICA ZA ZUBE AQ-CLEAN&FLEX-HAR=20.04
5999518577539,30000981,CETKICA ZA ZUBE AQ-TOOTH&TONGUE-M=28.41
3850105118998,30005418,CETKICA ZA ZUBE BASIC CARE HARD S=11.29
3850105118936,30005419,CETKICA ZA ZUBE BASIC CARE SOFT S=11.29
5908311864920,30005153,CETKICA ZA ZUBE CLEAN&FLEX 1+1 GR=19.99
5900273150004,30002338,CETKICA ZA ZUBE COLGATE 360 MEDIU=26.37
5900273004048,30003988,CETKICA ZA ZUBE COLGATE 360 SENSI=26.37
5900273150035,30004112,CETKICA ZA ZUBE COLGATE EX.SOFT 2=20.18
5900273112521,30000351,CETKICA ZA ZUBE COLGATE EXT.CLEAN=13.85
5943001900090,30003700,CETKICA ZA ZUBE COLGATE MAX FRESH=22.72
5900273113597,30005898,CETKICA ZA ZUBE COLGATE MEDIUM 1+=27.76
5900273113344,30000583,CETKICA ZA ZUBE COLGATE NAVIGATOR=18.99
5900273113313,30001751,CETKICA ZA ZUBE COLGATE WHITENING=20.42
7610196003544,30002560,CETKICA ZA ZUBE COLGATE ZIG-ZAG F=15.07
5900273150158,30004463,CETKICA ZA ZUBE DEEP CLEAN 360 AW=26.37
3014260262228,30005532,CETKICA ZA ZUBE DJ.STAGES 2 MICKE=20.58
5010622010795,30005533,CETKICA ZA ZUBE DJ.STAGES 3 BUZZ=20.58
5999005498866,30006329,CETKICA ZA ZUBE DJECJA CORONA EUR=2.99
8714789732244,30006208,CETKICA ZA ZUBE EXTRA CLEAN 1+1 A=12.99
3850105144577,30006859,CETKICA ZA ZUBE KALODONT EXTRA CL=10.99
3850105144652,30006860,CETKICA ZA ZUBE KALODONT KIDS SAP=10.99
3850105144690,30006934,CETKICA ZA ZUBE KALODONT WHITEN.M=13.99
5900273150028,30005307,CETKICA ZA ZUBE MY FIRST SMIL(02-=20.18
3014260838461,30005744,CETKICA ZA ZUBE OB 3D PRO-EXP CLN=26.52
4210201364368,30002974,CETKICA ZA ZUBE OR-B CAP B1-2 REZ=73.68
3014260293222,30000525,CETKICA ZA ZUBE ORAL-B CLASSIC 40=6.80
3014260257194,30002538,CETKICA ZA ZUBE ORAL-B CROSS ACTI=28.39
3014260289706,30000378,CETKICA ZA ZUBE ORAL-B VISION 40=13.30
3014260795115,30004458,CETKICA ZA ZUBE ORAL-B WHITE 40 M=23.01
3856007902239,30005739,CETKICA ZA ZUBE PLIDENTA EXPERT H=15.39
3856007902222,30000748,CETKICA ZA ZUBE PLIDENTA EXPERT M=17.42
3856007901164,30003063,CETKICA ZA ZUBE PLIDENTA JUNIOR A=15.39
3574660120110,30002671,CETKICA ZA ZUBE REACH DUAL TVRDA=24.28
3574660483000,30006278,CETKICA ZA ZUBE REACH JOHNSON ATL=24.28
3574660483031,30005740,CETKICA ZA ZUBE REACH SVJEZI DAH=25.79
8593838989675,30000158,CETKICA ZA ZUBE SIGNAL ADAPTOR DO=20.39
54024878,30000263,CETKICA ZA ZUBE SIGNAL BENEFIT PR=13.99
8717163034606,30003465,CETKICA ZA ZUBE SIGNAL ESSENTIAL=10.39
4000388615304,30001754,CETKICA ZA ZUBE SIGNAL KIDS UNIM=15.59
8718114484235,30006813,CETKICA ZA ZUBE SIGNAL ST.TECH WH=25.99
8718114290805,30005709,CETKICA ZA ZUBE SIGNAL TB STYLE T=22.58
8000630041581,30000264,CETKICA ZA ZUBE SIGNAL WHITEN.PRO=21.48
7610196002615,30000131,CETKICA ZA ZUBE TRISA KID DUO NEV=24.23
5900273150042,30002645,CETKICA ZA ZUBE YOUTH 5+GOD COLGA=20.18
5900273113191,30001077,CETKICA ZA ZUBE ZIG-ZAG 1+1 FAIRT=12.22
3850105119056,30004391,CETKICA ZA ZUBE ZIR.DOUBLE AC.MED=14.59
3850105131829,30006230,CETKICA ZA ZUBE ZIROD.COMPL.CARE=13.99
3830022901873,30005687,CETKICA ZA ZUBE ZIROD.MAX FR.+50M=22.72
3850105135902,30006454,CETKICA ZA ZUBE ZIRODENT ADAPTA M=13.99
3850105118967,30004252,CETKICA ZA ZUBE ZIRODENT CARE MED=11.29
3850105132147,30005869,CETKICA ZA ZUBE ZIRODENT KIDS SAP=10.99
8714789490113,30005839,CETKICA ZA ZUBE ZIRODENT MAX WHIT=24.32
3850105118875,30004253,CETKICA ZA ZUBE ZIRODENT WHIT.MED=14.59
3850105132109,30005630,CETKICA ZIROD.EXTRA CLEAN 1+1 SAP=10.39
3850105132062,30005629,CETKICA ZIROD.EXTRA CLEAN MED SAP=10.39
3850105132024,30006682,CETKICA ZIRODENT DOUBLE A.MEDIA=15.49
3850105131980,30005823,CETKICA ZIRODENT INTERDENT MED.SA=13.09
3850105131942,30005824,CETKICA ZIRODENT WHITENING MED.N=15.49
3858881086562,10008863,CIPD MY CHIPS PAPRIKA V.75GR FRAN=4.29
3858881087163,10010064,CIPI CIPS CHILLI VRECICA 150 GR.F=10.99
3858881087156,10010063,CIPI CIPS KULEN VRECICA 150 GR.FR=10.99
3858881084254,10007106,CIPI CIPS MEGA NAVIJ.PAP.V. 3X100=15.29
3858881084247,10007105,CIPI CIPS MEGA NAVIJACKI 3X100G F=15.29
3858881087316,10010182,CIPI CIPS PAPRIKA V.150G FRANCK=11.49
3858881087330,10010267,CIPI CIPS PRSUT V.150G FRANCK=12.99
3858881086142,10009143,CIPI CIPS ULTIMATE AY CARAMBA V.1=10.99
3858881086616,10008821,CIPI CIPS ULTIMATE SIR&LUK 100GR=10.49
3858881087309,10010181,CIPI CIPS V.150G FRANCK=11.49
9000159786504,10008996,CIPS CHIO CHIPS FEFERONI 15*75G D=10.09
9000159714606,10008875,CIPS CHIO FEFERONI 150G DICENTRA=16.79
9000159714507,10008876,CIPS CHIO PAPRIKA 150G DICENTRA=16.79
5900073000653,10007940,CIPS CHIO PAPRIKA 22G DICENTRA=2.08
5997312700603,10007941,CIPS CHIO PAPRIKA 45G DICENTRA=5.89
5997312700610,10007942,CIPS CHIO PAPRIKA 75G DICENTRA=10.09
9000159780205,10008056,CIPS CHIO REBRASTI FEFERONI 150G=15.39
9000159780304,10008055,CIPS CHIO REBRASTI PAPRIKA 150G D=16.49
5997312700696,10008219,CIPS CHIO SLANI 75G DICENTRA=9.27
3858881081260,10000010,CIPS CHIPI CHIPS 100 GR FRANCK=8.59
3858881081291,10001977,CIPS CHIPI CHIPS 200 GR FRANCK=12.79
3858881081253,10000020,CIPS CHIPI CHIPS 50 GR FRANCK=4.99
3858881081345,10000969,CIPS CHIPI CHIPS PAPRIKA 100 GR F=8.99
3858881082458,10000022,CIPS CHIPI CHIPS PAPRIKA 190 G FR=12.79
3858881081284,10000968,CIPS CHIPI CHIPS PAPRIKA 50 GR FR=4.99
8606014406467,10009834,CIPS CHIPSY 60 GR.DOMACINSKI FETA=5.99
8606014406504,10009833,CIPS CHIPSY MB 60 GR.DOMACINSKI=5.99
8606014409024,10010079,CIPS CHIPSY MB 90 GR.RAVAN REZ SL=6.99
3870508000102,10009204,CIPS CHIPSY RAVAN REZ PAPRIKA 90G=6.99
3875000130227,10008794,CIPS CHIPSY RAVAN REZ SUHA GOVEDI=2.99
3870508000034,10008753,CIPS CHIPSY RAVAN REZANI SLANI 25=2.79
8600101639981,10009203,CIPS CHIPSY REBRASTI CHILI 250G A=8.59
8606105235600,10008755,CIPS CHIPSY REBRASTI CHILI 40G AL=3.99
3870508000171,10009082,CIPS CHIPSY REBRASTI SLANI XXL 18=6.99
3870508000461,10008756,CIPS CHIPSY STAPIC KECAP 40G ALCA=3.99
8600101639134,10008764,CIPS FLIPS SIR 40 GR. ALCA=2.99
3858881084605,10007876,CIPS GORMITI 100G FRANCK=9.99
3871062000997,10009924,CIPS INN 25G STRIDON=2.59
3871062000980,10009923,CIPS INN 25G+POKLON MUSKI STRIDON=2.59
3870508000799,10009330,CIPS LAY'S PAPRIKA 90G PROMO ALCA=5.99
3870508000836,10008809,CIPS LAY'S PIKANT PAPRIKA 175G AL=6.99
3870508000829,10008811,CIPS LAY'S PIKANT PAPRIKA 90G ALC=5.99
3870508000638,10008810,CIPS LAY'S SLANI 175G ALCA=6.99
3870508000621,10008812,CIPS LAY'S SLANI 90G ALCA=4.99
4018077650512,10005026,CIPS LORENC CRVENI CILI 100GR ATL=12.80
4018077675102,10005044,CIPS LORENC CRVENI CILI 175 GR AT=19.79
4017100722004,10004779,CIPS LORENZ 100 GR KRUM/STAP/PAPR=12.99
4018077675508,10004781,CIPS LORENZ 150 GR X-CUT PAPRIKA=18.09
4018077675300,10004780,CIPS LORENZ 150 GR X-CUT SLANI AT=18.09
4018077675706,10004777,CIPS LORENZ 175 GR PAPRIKA ATLANT=19.99
4018077711169,10004778,CIPS LORENZ 175 GR SLANI ATLANTIC=19.99
4018077732737,10005717,CIPS LORENZ MORSKA SOL KUTIJA 175=20.19
4017100713903,10004838,CIPS LORENZ PAPRIKA 100 GR ATLANT=12.99
4018077732638,10005716,CIPS LORENZ PAPRIKA KUTIJA 175 GR=20.19
4017100712203,10005043,CIPS LORENZ SLANI 100 GR ATLANTIC=12.99
3858881086548,10008861,CIPS MY CHIPS PAPRIKA V.35G FRANC=1.99
3858881086531,10008860,CIPS MY CHIPS V.35G FRANCK=1.99
3858881086555,10008862,CIPS MY CHIPS V.75GR FRANCK=4.29
3859888532366,10007037,CIPS PAPRIKA 200G KANAAN=7.99
3859888532458,10007661,CIPS PAPRIKA 40G KANAAN=2.50
3859888532144,10007036,CIPS PAPRIKA 80G KANAAN=3.99
5410076030705,10006243,CIPS PRINGELS ORIGINAL 43 GR ORBI=8.29
5410076029136,10006396,CIPS PRINGLES 170 GR HOT&SPICY OR=20.59
5410076027705,10006393,CIPS PRINGLES 170 GR ORIGINAL ORB=20.59
5053990106868,10006395,CIPS PRINGLES 170 GR PAPRIKA ORBI=20.59
5410076029075,10006394,CIPS PRINGLES 170 GR SOUR CREAM&O=20.59
5410076072781,10008842,CIPS PRINGLES BACON 165G ORBICO=21.91
5410076068210,10008843,CIPS PRINGLES CHEESE&ONION 165G O=23.42
5410076069736,10008838,CIPS PRINGLES EXTREME CHEESE&CHIL=21.91
5410076069705,10008839,CIPS PRINGLES EXTREME CHILLI SAUC=21.91
5410076069767,10008840,CIPS PRINGLES EXTREME SMOKING RIB=21.91
5410076067626,10008191,CIPS PRINGLES HOT & SPICY 40G ORV=8.74
5053990101542,10008835,CIPS PRINGLES HOT&SPICY 165G ORBI=23.42
5410076070039,10008841,CIPS PRINGLES MORSKA SOL I PAPAR=21.91
5053990101573,10008833,CIPS PRINGLES ORIGINAL 165G ORBIC=23.42
5410076067657,10008837,CIPS PRINGLES ORIGINAL 40G ORVAS=9.34
5410076068128,10008834,CIPS PRINGLES PAPRIKA 165G ORBICO=23.42
5053990107308,10008836,CIPS PRINGLES PAPRIKA 40G ORBICO=9.34
5053990101597,10008074,CIPS PRINGLES SOUR CREAM&UNION 16=23.42
5053990107384,10008075,CIPS PRINGLES SOUR CREMAM&UNION 4=9.34
3870508000119,10008763,CIPS RAVAN REZ PAPRIKA 35 GR.ALCA=3.99
3859888532274,10007039,CIPS REBRASTI PAPRIKA 75G KANAAN=2.99
3859888532205,10007038,CIPS REBRASTI SLANI 75G KANAAN=2.99
3859888532397,10007397,CIPS SLANI 200GR KANAAN=7.99
3859888532441,10007868,CIPS SLANI 40GR KANAAN=2.50
3859888532137,10009069,CIPS SLANI 80GR KANAAN=3.99
4018077629334,10009974,CIPS TACITOS TORTILLA 125 GR.ALCA=14.39
3800205871057,10009418,CIPS TORNADO ORIGINAL 65 GR.DICEN=6.39
3800205871064,10009419,CIPS TORNADO PAPRIKA 65 GR.DICENT=6.39
3800205871088,10009420,CIPS TORNADO SALSA RAJCICA 65 GR.=6.39
3800205871095,10009504,CIPS TORNADO SUNKA & SENF 65 GR.D=6.39
6631216182040,50011549,CISTAC BOCA SET 2/1 YWF2-16182-4=5.99
6903122010466,50012154,CISTAC KOSTICA AUTOMATIK YWF3-169=44.90
8622222003519,50011177,CISTAC KOSTICA YWF3-16161-7 SUMOO=23.29
6903122008869,50011203,CISTAC KOSTICA YWF3-16888-6 SUMOO=39.99
8622222005650,50011138,CISTAC MRVICA PVC RUC.15CM YWG2-1=8.99
6903122011548,50012564,CISTAC MRVICA ZA TEPIH 4V YW2F-36=34.99
6903122008906,50011137,CISTAC MRVICA ZA TEPIH YWF3-16485=9.99
6903122011227,50012566,CISTAC MRVICA ZA TEPIH YWF3-16799=10.90
3838937735392,50012999,CISTAC POSUDA 73539 PURACTIVE BUL=5.89
3838937705425,40004263,CISTAC POSUDA PURACTIVE 2+1 GRATI=17.15
3858882683791,50011035,CISTAC ROSTILJA POLLY-FLEX 10145=8.99
3850223403402,80012158,CIZMA BOZICNA 16CM 40-340000 EURO=9.99
3850223037201,80000995,CIZMA BOZICNA 44 CM 41-918000 EUR=10.87
6903122001051,80016720,CIZMA GUMENA CRNA BR.39 YWF2-1376=59.99
6903122001068,80015114,CIZMA GUMENA CRNA BR.40 YWF2-1376=59.99
6903122001075,80015115,CIZMA GUMENA CRNA BR.41 YWF2-1376=59.99
6903122001082,80014356,CIZMA GUMENA CRNA BR.42 YWF2-1376=59.99
6903122001099,80014357,CIZMA GUMENA CRNA BR.43 YWF2-1376=66.99
6903122001105,80014354,CIZMA GUMENA CRNA BR.44 YWF2-1376=59.99
6903122001112,80014355,CIZMA GUMENA CRNA BR.45 YWF2-1376=59.99
3850374029582,80019271,CIZMICA NOVOGODISNJA AS1-3441AB 6=18.53
3850374029605,80019270,CIZMICA NOVOGODISNJA FJ7062 66709=13.20
3856003195970,80018609,CIZMICA NOVOGODISNJA JAX2368 5882=10.92
3850374004930,80018603,CIZMICA NOVOGODISNJA W102092A/B2=13.68
5310115005568,10008710,COK.AMERICAN KOKOS I KOM.160GR LE=6.69
5310115005551,10009422,COK.AMERIKAN KOM.160GR LEVENTI?=6.59
3870142000391,10008621,COK.CILIMILI SLAD.IZNENAD.36GR LE=8.99
5906868440192,10008058,COK.DJED BOZICNJAK ZLATNI 63G COS=2.99
3850102127887,10009147,COK.DORINA COKSA LJESNJAK 3X28G(2=6.59
3850102924554,10007614,COK.JAJA ZIVOTINJSKO CARSTVO 60G=15.49
8606105872027,10009503,COK.KREM TABLA 100GR CHEMAX GRADN=2.99
8606105872034,10009561,COK.KREM TABLA 50GR CONVOCO S=1.99
3870353000371,10009983,COK.MILKENT BIJELA MLIJEC.PLOCA 9=3.99
59000785,10008738,COK.USKRSNJE JAJE 20GR MERCATOR=0.99
3850102127894,10009148,COK.ZIVOT.CARSTVO 60G+4SLIC.GRAT.=11.49
3859890626374,50007039,COKANJCIC GRB 0.05L PENKALA=11.02
3859890626398,50007041,COKANJCIC GRB 2/1 PENKALA=23.71
3859890626183,50008776,COKANJCIC HR 0.05 U KUT.PENKALA=14.20
3850360043172,50011860,COKANJCIC PJESKARENI KB=9.99
3875000051911,10010071,COKO BANANA LOVE YOU MINI 65GR SW=2.49
3850102127528,10008975,COKO.DORINA COKSA BANANA BNG 68GR=5.49
3850102127511,10008974,COKO.DORINA COKSA KAKAO BNG 67GR=5.49
3850102127542,10008977,COKO.DORINA COKSA LJESNJAK 28GR K=2.99
3850102127566,10008976,COKO.DORINA COKSA LJESNJAK 68GR K=5.49
3858888571207,10008696,COKO.HAPPY EASTER BY MIK.S RIZ.12=9.99
3858889860133,10010158,COKO.TUTTI FRUTTI CHOCOLATE 220G=19.99
4013900850022,10004009,COKOL.BOZICNA VRECICA 100G RIEGEL=9.99
4013900850046,10004010,COKOL.BOZICNA VRECICA 150G RIEGEL=9.59
4013900745953,10004008,COKOL.BOZICNA ZLATNA VRECICA 125G=15.99
3850102127504,10008973,COKOL.DORINA COKSA MLIJEKO BNG 68=5.49
3850102504381,10010080,COKOL.DORINA EXTRA MILK CHILLIN 8=5.99
3850102503322,10010013,COKOL.DORINA F.COOL EXTRA MILK 22=15.99
3850102504404,10010082,COKOL.DORINA KIKIRIKI I'M NUTS! 8=5.99
3850102503339,10010014,COKOL.DORINA LEDENA LIMUNADA 100G=8.99
3850102128433,10009761,COKOL.DORINA MLIJ.BEZ DODANOG SEC=10.99
3850102504398,10010081,COKOL.DORINA NOISETTE BFF 80GR KR=5.99
3850102128440,10009762,COKOL.DORINA TAMNA BEZ DODAN.SECE=10.99
3850102124794,10007418,COKOL.DORINA ZA KUHANJE 200GR 20%=7.99
8606106852547,10009482,COKOL.KREM BANANA 17GR CHEMMX=0.99
3858881049949,10009054,COKOL.KUHA.DES.CHEF 200GR 20%GRAT=9.99
3858888572501,10009454,COKOL.LJESNJAK BOZICNA PRICA 75G=4.99
3858888570781,10008024,COKOL.MERRY CHRIS.BY MIKADO BOZIC=9.99
3858888572488,10009451,COKOL.MERRY CHRISTMAS MLIJEC.75GR=4.99
3858881066106,10009408,COKOL.MIK.CLAS.MLIJEKO 80G 2+1GRA=12.99
3858888570927,10008674,COKOL.MIK.KIDS SA ZIT.I MLIJ.75G=21.99
3858888570989,10008675,COKOL.MIK.KIDS SA ZIT.NOUG.75G 3+=21.99
3858888571023,10009405,COKOL.MIKADO CLAS.LJE?.80G 2+1GRA=14.99
3858888572082,10009233,COKOL.MIKADO CLAS.LJESNJ.80G+25%G=6.39
3858888572068,10009232,COKOL.MIKADO CLAS.MLIJEKO 80G+25%=6.39
3858888571221,10009008,COKOL.MIKADO CLASS-LJES-BAD-GRO 1=8.99
3858888571269,10009009,COKOL.MIKADO CLASSIC MLIJEKO 120G=8.99
3858888571283,10009010,COKOL.MIKADO CLASSIC-NOISETTE 120=8.99
3858888571825,10009234,COKOL.MIKADO STRACCIATELA 125G ZV=9.99
3858888571894,10009152,COKOL.MIKADO VRHNJE-JAG.PUNJ.125G=9.99
3858888571856,10009153,COKOL.MIKADO VRHNJE-LIM.PUNJ.125G=9.99
3858888571689,10009005,COKOL.MIKADO ZA JELO I KUH.200G+1=12.99
7622210043979,10009335,COKOL.MILKA S LJES.I GROZ.80.G.VE=8.29
3870007043099,10010237,COKOL.MLIJ.VISPAK C.CLUB KOKOS 42=2.99
3870007043297,10010236,COKOL.MLIJEC.VISPAK C.CLUB JAGODA=2.99
3858881063297,10003599,COKOL.PAHULJICA 75G SA RIZOM ZVEC=5.99
3850102503889,10010264,COKOL.PRALINE DORINA LJESNJ-NARAN=14.99
3858881044043,20000313,COKOL.U PRAHU DESSERT CHEF 100GR=7.99
3858889860119,10010173,COKOL.WHOLE NUTS CHOCOLATE 230G K=22.99
3858881048935,10009660,COKOL.ZA KUH.100G DESERT CHEF(20%=5.99
3858881040335,10004348,COKOL.ZA KUHANJE DESS.CHEF 100G K=5.99
3858889860010,10010102,COKOL.ZA KUHANJE DESSERT CHEF 300=12.99
4013900701508,10008736,COKOL.ZEC USKRSNJI 150GR MERCATOR=7.99
3850102505401,10010249,COKOL.ZIVOTINJ.CARSTVO JUNIOR 15G=2.99
3850102128273,10009307,COKOL.ZIVOTINJ.CARSTVO+TETOVAZA 6=11.99
3850102500697,10009763,COKOL.ZIVOTINJSKO CARSTVO 60G+MAG=11.59
3859889259125,10009526,COKOLA.LOPTICE 250G SUPER 22  BAL=6.99
3850102126675,10008580,COKOLADA 80G+KNJIGA KRAS=36.29
4006613002765,10002663,COKOLADA ADVENTSKI KALENDAR 75 G=8.99
8593893714427,10007441,COKOLADA AERO MLIJECNA 35GR ALCA=4.29
8690504035749,10009391,COKOLADA ALBENI STICK 47 GR.DICEN=3.79
3858889860393,10010185,COKOLADA AMARENA PLOCICE 45G KAND=3.69
3858881041196,10008044,COKOLADA BANA MINI CHOCO 150GR KA=10.49
8600946961018,10001328,COKOLADA BANANA CHOCO 20 GR SWISS=1.29
3858881041134,10003157,COKOLADA BANANA CHOCO 20 GR.KANDI=1.99
9000332812327,10006404,COKOLADA BANANE CASALI NARANCA 15=14.51
9000332812655,10002815,COKOLADA BANANE COKOLAD.MINI 125.=10.59
8600939365755,10009993,COKOLADA BANANICA 250 GR.ATLANTIC=14.29
38501104,10000175,COKOLADA BANANKO 20 GR KRAS=1.89
3850102127252,10009039,COKOLADA BANANKO 30GR KRAS=1.99
5000159442039,10009729,COKOLADA BOUNTY 130 GR.MINIATURES=16.10
4011100023925,10001688,COKOLADA BOUNTY 150 GR.MINIATURES=18.03
5000159028172,10005864,COKOLADA BOUNTY 198G MINIS AWT=18.63
5000159019842,10004658,COKOLADA BOUNTY 5 PACK 142.5 GR A=12.99
3858887242443,10007780,COKOLADA BOUNTY 57 GR SEGMENT AWT=4.99
40111216,10001048,COKOLADA BOUNTY 57 GR.AWT=4.99
5906868440079,10009459,COKOLADA BOZI?NA VRE?ICA 123G MER=7.49
5906868445746,10009460,COKOLADA BOZI?NA VRE?ICA 80GR MER=4.99
4006814071003,10009018,COKOLADA BOZICNA VRECICA 100GR ME=7.99
3858881063310,10003600,COKOLADA BOZICNI DARAK 75GR MLIJ-=4.99
3858888573232,10009565,COKOLADA BRACO USKRS 75G MLIJECNA=5.99
3858888572464,10009453,COKOLADA BRACO-BOZIC 75G MLIJECNA=4.99
8606106795097,10009479,COKOLADA BRAVO SA JAGODOM 90G CHE=3.99
8606106795073,10009478,COKOLADA BRAVO SA LJE?NJ.FILOM 90=3.99
8606106795059,10009477,COKOLADA BRAVO SA MLIJEC.FILOM 90=3.99
8606106795011,10009481,COKOLADA BRAVO SA RIZOM 45G CHEMM=2.99
8606106795035,10009480,COKOLADA BRAVO SA RIZOM 75G CHEMM=3.99
8606104758674,10009089,COKOLADA BRUSNICA 35G PIONIR ALCA=1.99
4000445208654,10008196,COKOLADA CAPPUCCINO PUNJENA 100G=18.55
9000332812105,10002430,COKOLADA CASALI BANANA 22 GR.ATLA=3.25
9000331972442,10002714,COKOLADA CASALI BANANE 150G ATLAN=15.19
9000332812822,10000190,COKOLADA CASALI BANANE 300 GR ATL=27.29
8693029010130,10010168,COKOLADA CHOC'N ROLL WAF.18 GR.Z.=1.99
8600946961216,10009213,COKOLADA CHOCO BANANA 280GR SWISS=10.19
8600946852002,10007784,COKOLADA CHOCO BISCUIT 45GR SWISS=2.29
8693029700420,10010170,COKOLADA CHOCO CREAM TUBE 25 GR.Z=2.99
9012200872739,10007708,COKOLADA CHOCO SWING BISCUIT 300G=25.99
5997381334693,20001050,COKOLADA CIOBAR-BIJELA X5 DR.OETK=15.76
5997381334686,20001051,COKOLADA CIOBAR-VRUCA X5 DR.OETKE=16.55
8693029600157,10010169,COKOLADA COCOS 32 GR.Z.P.TRADE=1.99
8600946963074,10010070,COKOLADA COKO BANANA 18G SWISSLIO=1.19
3858881040694,10004479,COKOLADA CRISPY 75 GR KANDIT=5.98
8600946241066,10009911,COKOLADA CRNA DARIA 70%KAKAO 80GR=3.59
3858881040540,10004356,COKOLADA DADO 100G KANDIT=7.99
3858881041752,10008494,COKOLADA DADO 2+1 GRATIS KANDIT=15.99
3858881046764,10010116,COKOLADA DADO CHOCOLATE 90G KANDI=5.99
8600946241080,10008722,COKOLADA DARIA 70%KAKAO ORANGE 85=3.49
20009694,10008711,COKOLADA DELICIA CONTRELLA DUPIN=10.19
4013900707944,10007541,COKOLADA DJED BOZICNJAK 150GR VEL=9.99
4006814011061,10008588,COKOLADA DJED BOZICNJAK 60GR VELP=4.49
3850102128372,10009319,COKOLADA DORINA BADEM GROZ.LJES.8=6.99
3850102128389,10009320,COKOLADA DORINA BADEM I MED 80GR=6.99
3850102128389,10009320,COKOLADA DORINA BADEM I MED 80GR=7.99
3850102502165,10009909,COKOLADA DORINA CIJELI LJESNJAK 1=11.99
3850102502233,10010019,COKOLADA DORINA CIJELI LJESNJAK 2=19.99
3850102127078,10008717,COKOLADA DORINA COKSA BANANA 28GR=2.99
3850102127061,10008716,COKOLADA DORINA COKSA BANANA 68GR=5.49
3850102128426,10009856,COKOLADA DORINA COKSA BUM-BUM 28G=2.99
3850102128419,10009594,COKOLADA DORINA COKSA BUM-BUM 68G=5.49
3850102127146,10008714,COKOLADA DORINA COKSA KAKAO 28GR=2.99
3850102127153,10008715,COKOLADA DORINA COKSA KAKAO 67GR=5.49
3850102127535,10009395,COKOLADA DORINA COKSA LJE?NJAK 68=5.49
3850102127009,10008713,COKOLADA DORINA COKSA MLIJEKO 28G=2.99
3850102126996,10008712,COKOLADA DORINA COKSA MLIJEKO 68G=5.49
3850102110803,10000047,COKOLADA DORINA DIJETNA 100 GR KR=14.89
3850102503582,10010017,COKOLADA DORINA EXTRA MILK 80GR K=5.99
3850102124558,10007281,COKOLADA DORINA F.C.PUCKETAVA 80G=8.59
3850102126590,10008497,COKOLADA DORINA FIFTY BITTER 80G=7.09
3850102126613,10008499,COKOLADA DORINA FIFTY MENTA 80G K=7.09
3850102126606,10008498,COKOLADA DORINA FIFTY NARANCA 80G=7.09
3850102125500,10007928,COKOLADA DORINA FULL COOL AERIRAN=9.89
3850102123827,10006813,COKOLADA DORINA JAFFA 100GR KRAS=7.99
3850102124282,10007566,COKOLADA DORINA JAGODA 128G KRAS=18.99
3850102504756,10010095,COKOLADA DORINA JAGODA COKOLADA 2=17.99
3850102124855,10007532,COKOLADA DORINA JAGODA ZELE 100GR=8.39
3850102126378,10008348,COKOLADA DORINA JOGURT BOROVNICA=8.29
3850102126422,10008349,COKOLADA DORINA JOGURT KRISPI 95G=8.29
3850102124114,10007112,COKOLADA DORINA JUNIOR 100GR KRAS=9.89
3850102502172,10009910,COKOLADA DORINA KEKS 150GR KRAS=11.99
3850102502240,10010056,COKOLADA DORINA KEKS 220G ETUI KR=18.99
3850102501861,10010000,COKOLADA DORINA KOLUMBO 50G FLOWP=5.69
3850102503315,10010012,COKOLADA DORINA KRISPI 220G KRAS=15.99
3850102505876,10010271,COKOLADA DORINA LEDENA JAGODA 100=6.99
3850102503346,10010015,COKOLADA DORINA LEDENA MALINA 100=8.99
